Clustername 1	Clustername 2	Raw distance	Squared similarity	Jaccard index	DSS index	Adjacency index	raw DSS non-anchor	raw DSS anchor	Non-anchor domains	Anchor domains	Combined group	Shared group
BGC0000332.1.region001	BGC0001018.1.region001	0.1301695704460144	0.7566049695014954	0.8888888955116272	0.8698304295539856	0.8181818127632141	0.10204503685235977	0.13920961320400238	18	14	NRPS - NRPS	NRPS
BGC0000978.1.region001	BGC0000981.1.region001	0.11172070354223251	0.7890400886535645	0.5555555820465088	0.8882793188095093	0.52173912525177	0.21619178354740143	0.007249630056321621	16	4	NRPS-like.T1PKS - NRPS-like.T1PKS	NRPS-like.T1PKS
BGC0001419.1.region001	BGC0001429.1.region001	0.2670867443084717	0.5371618270874023	0.6842105388641357	0.7329132556915283	0.6818181872367859	0.39645087718963623	0.21102894842624664	26	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001857.1.region001	BGC0001978.1.region001	0.0	1.0	1.0	1.0	1.0	0.0	0.0	16	4	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000446.1.region001	BGC0001637.1.region001	0.06719452887773514	0.8701260685920715	0.9375	0.9328054785728455	0.8333333134651184	0.05803665518760681	0.07940502464771271	16	3	NRPS - NRPS	NRPS
BGC0000345.1.region001	BGC0001829.1.region001	0.16487601399421692	0.6974321007728577	1.0	0.8351240158081055	1.0	0.13976715505123138	0.18550114333629608	23	7	NRPS.T1PKS.NRPS-like - NRPS.T1PKS.NRPS-like	NRPS.T1PKS.NRPS-like
BGC0000389.1.region001	BGC0001312.1.region001	0.19310921430587769	0.6510727405548096	0.22727273404598236	0.8068907856941223	0.2916666567325592	0.16538208723068237	0.2005361169576645	15	14	NRPS - NRPS	NRPS
BGC0000965.1.region001	BGC0001397.1.region001	0.0451902411878109	0.911661684513092	0.9830508232116699	0.9548097848892212	0.9275362491607666	0.06240557134151459	0.0	63	6	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001423.1.region001	BGC0001428.1.region001	0.22299352288246155	0.6037390828132629	0.9642857313156128	0.7770064473152161	0.9032257795333862	0.17839640378952026	0.24752193689346313	33	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000958.1.region001	BGC0001455.1.region001	0.2897201180458069	0.5044975280761719	1.0	0.7102798819541931	1.0	0.27157753705978394	0.3033270239830017	24	8	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000425.1.region001	BGC0000447.1.region001	0.2226981818675995	0.6041980981826782	0.9230769276618958	0.7773018479347229	0.8823529481887817	0.18724952638149261	0.2347605675458908	49	36	NRPS - NRPS	NRPS
BGC0001421.1.region001	BGC0001426.1.region001	0.23937219381332397	0.5785546898841858	1.0	0.760627806186676	1.0	0.1857556700706482	0.2669689357280731	35	17	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001418.1.region001	BGC0001430.1.region001	0.2754136919975281	0.5250253081321716	0.6000000238418579	0.7245863080024719	0.5384615659713745	0.44909676909446716	0.20304572582244873	25	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000311.1.region001	BGC0001459.1.region001	0.21755880117416382	0.612214207649231	0.8205128312110901	0.7824411988258362	0.7755101919174194	0.24337360262870789	0.19981111586093903	55	20	NRPS.NRPS-like.T3PKS - NRPS.NRPS-like.T3PKS	NRPS.NRPS-like.T3PKS
BGC0000020.1.region001	BGC0001511.1.region001	0.14129292964935303	0.7373778223991394	0.7735849022865295	0.858707070350647	0.6865671873092651	0.23487968742847443	0.014950817450881004	81	15	NRPS-like.T1PKS - NRPS-like.T1PKS	NRPS-like.T1PKS
BGC0001442.1.region001	BGC0001497.1.region001	0.0	1.0	1.0	1.0	1.0	0.0	0.0	27	4	NRPS - NRPS	NRPS
BGC0000979.1.region001	BGC0000980.1.region001	0.00039999998989515007	0.999200165271759	1.0	0.9995999932289124	1.0	0.0	0.0005000000237487257	5	5	NRPS-like.T1PKS - NRPS-like.T1PKS	NRPS-like.T1PKS
BGC0001417.1.region001	BGC0001419.1.region001	0.22727540135383606	0.5971032977104187	0.5	0.7727246284484863	0.517241358757019	0.36424264311790466	0.1724884957075119	24	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000137.1.region001	BGC0001287.1.region001	0.2586497962474823	0.5496001243591309	0.692307710647583	0.7413502335548401	0.5526315569877625	0.40151023864746094	0.13109581172466278	75	21	NRPS-like.T1PKS - NRPS-like.T1PKS	NRPS-like.T1PKS
BGC0001509.1.region001	BGC0001980.1.region001	0.1803772896528244	0.6717813611030579	1.0	0.8196226954460144	1.0	0.13547027111053467	0.1972174346446991	33	22	NRPS - NRPS	NRPS
BGC0000305.1.region001	BGC0001509.1.region001	0.21438859403133392	0.6171852946281433	1.0	0.7856113910675049	1.0	0.16288095712661743	0.2296067625284195	26	22	NRPS - NRPS	NRPS
BGC0001462.1.region001	BGC0001955.1.region001	0.29474937915802	0.4973784387111664	0.8888888955116272	0.70525062084198	0.75	0.29981979727745056	0.2913268208503723	54	20	NRPS.NRPS-like.T3PKS - NRPS.NRPS-like.T3PKS	NRPS.NRPS-like.T3PKS
BGC0000440.1.region001	BGC0000441.1.region001	0.029530145227909088	0.941811740398407	0.8888888955116272	0.9704698324203491	0.7878788113594055	0.06473897397518158	0.0018660681089386344	66	21	NRPS.T3PKS - NRPS.T3PKS	NRPS.T3PKS
BGC0000965.1.region001	BGC0001584.1.region001	0.1391608715057373	0.7410439848899841	0.9491525292396545	0.8608391284942627	0.8450704216957092	0.1517195701599121	0.10619429498910904	63	6	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001421.1.region001	BGC0001423.1.region001	0.2951086759567261	0.4968717694282532	1.0	0.7048913240432739	1.0	0.19969360530376434	0.3442193865776062	35	17	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001881.1.region001	BGC0001982.1.region001	0.0	1.0	1.0	1.0	1.0	0.0	0.0	13	4	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000415.1.region001	BGC0000450.1.region001	0.10152868926525116	0.8072506785392761	1.0	0.8984712958335876	0.9200000166893005	0.1307300180196762	0.08427335321903229	26	11	NRPS.NRPS-like - NRPS.NRPS-like	NRPS.NRPS-like
BGC0000990.1.region001	BGC0000991.1.region001	0.009140118025243282	0.981803297996521	1.0	0.990859866142273	1.0	0.009824455715715885	0.00868674460798502	53	20	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001418.1.region001	BGC0001429.1.region001	0.27511897683143616	0.5254524946212769	0.6842105388641357	0.7248810529708862	0.6521739363670349	0.4286033511161804	0.20860907435417175	26	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000311.1.region001	BGC0001460.1.region001	0.23771250247955322	0.5810822248458862	0.7435897588729858	0.7622874975204468	0.7142857313156128	0.2880972623825073	0.20307296514511108	55	20	NRPS.NRPS-like.T3PKS - NRPS.NRPS-like.T3PKS	NRPS.NRPS-like.T3PKS
BGC0001419.1.region001	BGC0001431.1.region001	0.2660624384880066	0.5386643409729004	0.6666666865348816	0.7339375615119934	0.6666666865348816	0.4056008458137512	0.20792141556739807	25	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001417.1.region001	BGC0001420.1.region001	0.29800260066986084	0.4928003251552582	0.5	0.7019973993301392	0.4545454680919647	0.3877035677433014	0.2650243043899536	25	17	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000982.1.region001	BGC0001009.1.region001	0.24157769978046417	0.5752043724060059	0.6206896305084229	0.758422315120697	0.6486486196517944	0.4030427634716034	0.13124322891235352	41	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000323.1.region001	BGC0000435.1.region001	0.2685779929161072	0.5349781513214111	1.0	0.7314220070838928	0.9230769276618958	0.22234204411506653	0.2859164774417877	24	16	NRPS - NRPS	NRPS
BGC0001015.1.region001	BGC0001017.1.region001	0.2675924003124237	0.5364208817481995	0.6153846383094788	0.7324075698852539	0.5348837375640869	0.28922349214553833	0.258657842874527	38	23	NRPS.T1PKS - NRPS.T1PKS.NRPS-like	
BGC0001023.1.region001	BGC0001426.1.region001	0.2859312891960144	0.5098941326141357	0.3928571343421936	0.7140687108039856	0.3870967626571655	0.3218288719654083	0.2751619815826416	18	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001090.1.region001	BGC0001098.1.region001	0.14442865550518036	0.732002317905426	1.0	0.8555713295936584	1.0	0.10821360349655151	0.15387606620788574	24	23	NRPS.transAT-PKS - NRPS.transAT-PKS	NRPS.transAT-PKS
BGC0001728.1.region001	BGC0001993.1.region001	0.0	1.0	1.0	1.0	1.0	0.0	0.0	22	24	NRPS.NRPS-like.transAT-PKS - NRPS.NRPS-like.transAT-PKS	NRPS.NRPS-like.transAT-PKS
BGC0001049.1.region001	BGC0001136.1.region001	0.12657728791236877	0.7628672122955322	1.0	0.8734226822853088	1.0	0.10670584440231323	0.1402389109134674	11	4	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001161.1.region001	BGC0001162.1.region001	0.08275244385004044	0.841343104839325	1.0	0.9172475337982178	1.0	0.07387720793485641	0.08663535863161087	7	4	NRPS-like.T1PKS - NRPS-like.T1PKS	NRPS-like.T1PKS
BGC0000425.1.region001	BGC0001806.1.region001	0.13246068358421326	0.7526244521141052	0.38461539149284363	0.8675392866134644	0.3529411852359772	0.2783257067203522	0.08383901417255402	48	36	NRPS - NRPS	NRPS
BGC0001646.1.region001	BGC0001946.1.region001	0.0	1.0	1.0	1.0	1.0	0.0	0.0	85	41	terpene.NRPS.transAT-PKS - terpene.NRPS.transAT-PKS	terpene.NRPS.transAT-PKS
BGC0000430.1.region001	BGC0001748.1.region001	0.2842719852924347	0.5122666358947754	0.6666666865348816	0.7157280445098877	0.6000000238418579	0.4200686514377594	0.22061727941036224	15	8	NRPS - NRPS.NRPS-like	
BGC0000404.1.region001	BGC0000405.1.region001	0.013584624975919724	0.973015308380127	0.9230769276618958	0.9864153861999512	0.800000011920929	0.03784992918372154	0.00044091709423810244	13	6	NRPS - NRPS	NRPS
BGC0001023.1.region001	BGC0001425.1.region001	0.2870984673500061	0.508228600025177	0.3928571343421936	0.7129015326499939	0.3870967626571655	0.3277851343154907	0.2748924493789673	18	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001023.1.region001	BGC0001428.1.region001	0.28710782527923584	0.5082152485847473	0.37931033968925476	0.7128921747207642	0.375	0.3204810321331024	0.27709588408470154	18	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001161.1.region001	BGC0001163.1.region001	0.1196158304810524	0.7750762701034546	0.800000011920929	0.8803841471672058	0.8181818127632141	0.19687679409980774	0.08581415563821793	7	4	NRPS-like.T1PKS - NRPS-like.T1PKS	NRPS-like.T1PKS
BGC0000418.1.region001	BGC0000419.1.region001	0.10694226622581482	0.7975521087646484	0.9722222089767456	0.8930577635765076	0.9318181872367859	0.10731286555528641	0.10668284446001053	56	20	NRPS.NRPS-like.T3PKS - NRPS.NRPS-like.T3PKS	NRPS.NRPS-like.T3PKS
BGC0000363.1.region001	BGC0000364.1.region001	0.16362382471561432	0.6995251178741455	1.0	0.8363761901855469	0.8571428656578064	0.15881186723709106	0.16624853014945984	24	11	NRPS - NRPS	NRPS
BGC0000066.1.region001	BGC0000067.1.region001	0.19971929490566254	0.6404492259025574	0.38235294818878174	0.8002806901931763	0.4000000059604645	0.37140214443206787	0.0022840267047286034	69	15	NRPS-like.T1PKS - NRPS-like.T1PKS	NRPS-like.T1PKS
BGC0001423.1.region001	BGC0001424.1.region001	0.1327190101146698	0.7521762847900391	0.9642857313156128	0.8672809600830078	0.9032257795333862	0.11432934552431107	0.1436820924282074	31	13	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001009.1.region001	BGC0001010.1.region001	0.0	1.0	1.0	1.0	1.0	0.0	0.0	43	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001421.1.region001	BGC0001422.1.region001	0.29648417234420776	0.4949345290660858	0.7857142686843872	0.7035158276557922	0.6666666865348816	0.33853697776794434	0.27422091364860535	36	17	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000455.1.region001	BGC0001635.1.region001	0.24580535292625427	0.5688095688819885	0.1428571492433548	0.7541946768760681	0.11999999731779099	0.5282295346260071	0.10459326952695847	4	2	NRPS.NRPS-like.T3PKS - NRPS.T3PKS	
BGC0001842.1.region001	BGC0001980.1.region001	0.29328107833862305	0.4994516372680664	1.0	0.706718921661377	0.9166666865348816	0.24753013253211975	0.3083581030368805	29	22	NRPS - NRPS	NRPS
BGC0001153.1.region001	BGC0001192.1.region001	0.06714605540037155	0.8702164888381958	1.0	0.9328539371490479	1.0	0.06638851761817932	0.0673433318734169	25	24	NRPS - NRPS	NRPS
BGC0001437.1.region001	BGC0001710.1.region001	0.0	1.0	1.0	1.0	1.0	0.0	0.0	23	3	NRPS.hserlactone - NRPS.hserlactone	NRPS.hserlactone
BGC0001023.1.region001	BGC0001427.1.region001	0.2858331799507141	0.5100342631340027	0.3928571343421936	0.7141668200492859	0.3870967626571655	0.329266756772995	0.2728031277656555	18	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000818.1.region001	BGC0001084.1.region001	0.2965594530105591	0.49482861161231995	0.7692307829856873	0.7034405469894409	0.7647058963775635	0.36188724637031555	0.23123164474964142	16	4	NRPS.indole - NRPS.indole	NRPS.indole
BGC0000331.1.region001	BGC0001018.1.region001	0.2690716087818146	0.5342562794685364	0.6666666865348816	0.730928361415863	0.5333333611488342	0.3019469678401947	0.25733041763305664	20	14	NRPS - NRPS	NRPS
BGC0000455.1.region001	BGC0001459.1.region001	0.1776154786348343	0.6763162612915039	0.8974359035491943	0.8223845362663269	0.7647058963775635	0.19458355009555817	0.16594994068145752	55	20	NRPS.NRPS-like.T3PKS - NRPS.NRPS-like.T3PKS	NRPS.NRPS-like.T3PKS
BGC0000305.1.region001	BGC0001980.1.region001	0.08243696391582489	0.8419219255447388	1.0	0.9175630211830139	1.0	0.06255634129047394	0.08831078559160233	26	22	NRPS - NRPS	NRPS
BGC0000136.1.region001	BGC0000137.1.region001	0.24327024817466736	0.5726399421691895	0.6666666865348816	0.7567297220230103	0.5384615659713745	0.3635874092578888	0.14443829655647278	69	21	NRPS-like.T1PKS - NRPS-like.T1PKS	NRPS-like.T1PKS
BGC0000982.1.region001	BGC0001010.1.region001	0.24157769978046417	0.5752043724060059	0.6206896305084229	0.758422315120697	0.6486486196517944	0.4030427634716034	0.13124322891235352	41	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001423.1.region001	BGC0001425.1.region001	0.21683451533317566	0.6133481860160828	1.0	0.783165454864502	1.0	0.1712784320116043	0.24189037084579468	33	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001459.1.region001	BGC0001955.1.region001	0.2922402620315552	0.5009238123893738	0.8205128312110901	0.7077597379684448	0.7400000095367432	0.29715946316719055	0.2887353301048279	57	20	NRPS.NRPS-like.T3PKS - NRPS.NRPS-like.T3PKS	NRPS.NRPS-like.T3PKS
BGC0000974.1.region001	BGC0001559.1.region001	0.008283479139208794	0.983501672744751	0.95652174949646	0.9917165040969849	0.90625	0.02167804166674614	0.0	47	19	NRPS-like.T1PKS.NRPS - NRPS-like.T1PKS.NRPS	NRPS-like.T1PKS.NRPS
BGC0000331.1.region001	BGC0000332.1.region001	0.2929704487323761	0.4998907744884491	0.7272727489471436	0.7070295214653015	0.5333333611488342	0.29790157079696655	0.29120934009552	20	14	NRPS - NRPS	NRPS
BGC0001569.1.region001	BGC0001814.1.region001	0.1845170259475708	0.6650124788284302	0.8846153616905212	0.8154829740524292	0.8275862336158752	0.17444594204425812	0.19063161313533783	34	14	NRPS.betalactone - NRPS.betalactone	NRPS.betalactone
BGC0001327.1.region001	BGC0001328.1.region001	0.2957673966884613	0.4959435760974884	0.8235294222831726	0.7042326331138611	0.5925925970077515	0.2763482630252838	0.3033529818058014	25	16	NRPS.T1PKS - NRPS.T1PKS.NRPS-like	
BGC0000408.1.region001	BGC0001192.1.region001	0.08133162558078766	0.8439515829086304	1.0	0.9186683893203735	1.0	0.08794988691806793	0.07960812002420425	25	24	NRPS - NRPS	NRPS
BGC0001818.1.region001	BGC0001912.1.region001	0.0	1.0	1.0	1.0	1.0	0.0	0.0	38	3	NRPS.NRPS-like - NRPS.NRPS-like	NRPS.NRPS-like
BGC0001023.1.region001	BGC0001430.1.region001	0.15989133715629578	0.7057825326919556	0.5789473652839661	0.8401086330413818	0.5	0.22312046587467194	0.14092260599136353	18	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000034.1.region001	BGC0000061.1.region001	0.0	1.0	1.0	1.0	1.0	0.0	0.0	130	43	NRPS-like.T1PKS - NRPS-like.T1PKS	NRPS-like.T1PKS
BGC0000455.1.region001	BGC0001460.1.region001	0.10829582810401917	0.7951363325119019	0.8717948794364929	0.8917041420936584	0.7450980544090271	0.13867223262786865	0.08741205185651779	55	20	NRPS.NRPS-like.T3PKS - NRPS.NRPS-like.T3PKS	NRPS.NRPS-like.T3PKS
BGC0001436.1.region001	BGC0001557.1.region001	0.0	1.0	1.0	1.0	1.0	0.0	0.0	9	1	NRPS-like - NRPS-like	NRPS-like
BGC0001012.1.region001	BGC0001013.1.region001	0.08137691766023636	0.8438683748245239	0.7777777910232544	0.9186230897903442	0.7692307829856873	0.14120963215827942	0.04738105461001396	75	33	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000311.1.region001	BGC0000455.1.region001	0.2224513292312622	0.6045819520950317	0.7368420958518982	0.7775486707687378	0.6399999856948853	0.2347823530435562	0.21489858627319336	49	20	NRPS.NRPS-like.T3PKS - NRPS.NRPS-like.T3PKS	NRPS.NRPS-like.T3PKS
BGC0000108.1.region001	BGC0001690.1.region001	0.0739910751581192	0.8574925065040588	0.8620689511299133	0.926008939743042	0.8611111044883728	0.1273254156112671	0.03201497718691826	85	27	NRPS-like.T1PKS - NRPS-like.T1PKS	NRPS-like.T1PKS
BGC0000398.1.region001	BGC0000399.1.region001	0.21455985307693481	0.6169162392616272	0.9285714030265808	0.7854401469230652	0.9375	0.182037815451622	0.22756867110729218	32	20	NRPS - NRPS	NRPS
BGC0000958.1.region001	BGC0001216.1.region001	0.08636975288391113	0.834720253944397	0.9166666865348816	0.9136302471160889	0.8064516186714172	0.09033630043268204	0.0833948403596878	24	8	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001423.1.region001	BGC0001426.1.region001	0.2161884307861328	0.6143605709075928	1.0	0.7838115692138672	1.0	0.1727840006351471	0.24006086587905884	33	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001108.1.region001	BGC0001109.1.region001	0.0016966068651527166	0.9966096878051758	1.0	0.9983034133911133	1.0	0.0036343613173812628	0.000889209215529263	40	24	NRPS.transAT-PKS - NRPS.transAT-PKS	NRPS.transAT-PKS
BGC0001426.1.region001	BGC0001428.1.region001	0.057144805788993835	0.8889759182929993	0.9642857313156128	0.942855179309845	0.9032257795333862	0.05952763184905052	0.055834248661994934	33	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001430.1.region001	BGC0001431.1.region001	0.2368331253528595	0.5824236869812012	0.3928571343421936	0.7631669044494629	0.3529411852359772	0.4398508667945862	0.15224239230155945	25	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001957.1.region001	BGC0001958.1.region001	0.0	1.0	1.0	1.0	1.0	0.0	0.0	35	6	NRPS-like.T1PKS - NRPS-like.T1PKS	NRPS-like.T1PKS
BGC0001023.1.region001	BGC0001429.1.region001	0.0	1.0	0.5454545617103577	1.0	0.5600000023841858	0.0	0.0	18	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001418.1.region001	BGC0001420.1.region001	0.053208574652671814	0.8964139819145203	0.8095238208770752	0.946791410446167	0.8399999737739563	0.1426612138748169	0.00997313391417265	29	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001162.1.region001	BGC0001163.1.region001	0.06384362280368805	0.8763887882232666	0.800000011920929	0.9361563920974731	0.8181818127632141	0.17732137441635132	0.014197112061083317	7	4	NRPS-like.T1PKS - NRPS-like.T1PKS	NRPS-like.T1PKS
BGC0001019.1.region001	BGC0001231.1.region001	0.22938744723796844	0.5938436985015869	0.8333333134651184	0.7706125378608704	0.7857142686843872	0.31351807713508606	0.19345666468143463	41	24	NRPS-like.T1PKS.NRPS - NRPS-like.T1PKS.NRPS	NRPS-like.T1PKS.NRPS
BGC0001417.1.region001	BGC0001430.1.region001	0.2956415116786957	0.4961208999156952	0.5	0.7043585181236267	0.4482758641242981	0.43290963768959045	0.24302205443382263	23	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001419.1.region001	BGC0001420.1.region001	0.07897230237722397	0.8482920527458191	0.8095238208770752	0.9210277199745178	0.800000011920929	0.18489179015159607	0.02601255290210247	30	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001426.1.region001	BGC0001427.1.region001	0.0240206029266119	0.9525358080863953	1.0	0.9759793877601624	1.0	0.020756233483552933	0.02581600658595562	33	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001425.1.region001	BGC0001426.1.region001	0.020321490243077278	0.9597699642181396	1.0	0.9796785116195679	1.0	0.02118059992790222	0.019848980009555817	33	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001429.1.region001	BGC0001431.1.region001	0.11392442137002945	0.7851299047470093	0.9545454382896423	0.8860755562782288	0.8846153616905212	0.11000823974609375	0.11594778299331665	31	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001418.1.region001	BGC0001419.1.region001	0.036463212221860886	0.9284031391143799	1.0	0.96353679895401	0.9599999785423279	0.05318619683384895	0.028101719915866852	30	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001390.1.region001	BGC0001626.1.region001	0.22106316685676575	0.6067425608634949	0.7142857313156128	0.7789368033409119	0.6875	0.277972936630249	0.17838086187839508	9	3	NRPS-like.T1PKS - NRPS-like.T1PKS	NRPS-like.T1PKS
BGC0001459.1.region001	BGC0001460.1.region001	0.16412349045276642	0.6986895203590393	0.9230769276618958	0.8358765244483948	0.8571428656578064	0.15619242191314697	0.16967523097991943	56	20	NRPS.NRPS-like.T3PKS - NRPS.NRPS-like.T3PKS	NRPS.NRPS-like.T3PKS
BGC0001420.1.region001	BGC0001430.1.region001	0.27410346269607544	0.526925802230835	0.6000000238418579	0.7258965373039246	0.5384615659713745	0.4477994441986084	0.2017301470041275	25	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000416.1.region001	BGC0001692.1.region001	0.27659574151039124	0.5233137011528015	0.2631579041481018	0.7234042286872864	0.260869562625885	0.1428571492433548	0.30000001192092896	7	10	NRPS - NRPS	NRPS
BGC0001011.1.region001	BGC0001013.1.region001	0.015146336518228054	0.969936728477478	0.7777777910232544	0.9848536849021912	0.8333333134651184	0.04111148416996002	0.0	77	33	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000067.1.region001	BGC0000074.1.region001	0.06458649784326553	0.8749984502792358	0.3243243098258972	0.9354134798049927	0.3571428656578064	0.11461592465639114	0.027064424008131027	45	15	NRPS-like.T1PKS - NRPS-like.T1PKS	NRPS-like.T1PKS
BGC0001022.1.region001	BGC0001737.1.region001	0.2967633903026581	0.494541734457016	0.5384615659713745	0.7032365798950195	0.5	0.39624863862991333	0.22836728394031525	33	12	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000995.1.region001	BGC0001096.1.region001	0.0	1.0	1.0	1.0	1.0	0.0	0.0	65	31	NRPS.PKS-like.transAT-PKS - NRPS.PKS-like.transAT-PKS	NRPS.PKS-like.transAT-PKS
BGC0001023.1.region001	BGC0001431.1.region001	0.1081635057926178	0.7953723669052124	0.5714285969734192	0.8918365240097046	0.5833333134651184	0.08221589773893356	0.11594778299331665	18	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001330.1.region001	BGC0001331.1.region001	0.1016179621219635	0.8070902824401855	0.8823529481887817	0.8983820676803589	0.9090909361839294	0.09554098546504974	0.1041138619184494	23	14	NRPS-like.T1PKS - terpene.NRPS-like.T1PKS	
BGC0001420.1.region001	BGC0001429.1.region001	0.2751346826553345	0.5254297256469727	0.6842105388641357	0.7248653173446655	0.6521739363670349	0.4274282455444336	0.20914079248905182	26	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001422.1.region001	BGC0001424.1.region001	0.21100321412086487	0.6225159168243408	0.8214285969734192	0.7889967560768127	0.75	0.18599429726600647	0.22350767254829407	30	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001608.1.region001	BGC0002003.1.region001	0.0	1.0	1.0	1.0	1.0	0.0	0.0	31	24	NRPS - NRPS	NRPS
BGC0001011.1.region001	BGC0001012.1.region001	0.20377475023269653	0.6339746713638306	0.3414634168148041	0.7962252497673035	0.38461539149284363	0.39670902490615845	0.04738105461001396	107	33	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000066.1.region001	BGC0000074.1.region001	0.06091718003153801	0.881876528263092	0.9411764740943909	0.9390828013420105	0.8333333134651184	0.09028023481369019	0.027639048174023628	68	15	NRPS-like.T1PKS - NRPS-like.T1PKS	NRPS-like.T1PKS
BGC0000408.1.region001	BGC0001153.1.region001	0.07097306847572327	0.8630910515785217	1.0	0.9290269017219543	1.0	0.07224965840578079	0.07064062356948853	25	24	NRPS - NRPS	NRPS
BGC0001397.1.region001	BGC0001584.1.region001	0.10645568370819092	0.7984214425086975	0.9661017060279846	0.8935443162918091	0.9142857193946838	0.10655370354652405	0.10619429498910904	64	6	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0000315.1.region001	BGC0001370.1.region001	0.18218398094177246	0.6688230633735657	0.7777777910232544	0.8178160190582275	0.738095223903656	0.23738448321819305	0.15509486198425293	53	27	NRPS - NRPS	NRPS
BGC0001287.1.region001	BGC0001785.1.region001	0.26742810010910034	0.5366615653038025	0.7272727489471436	0.7325718998908997	0.54347825050354	0.3923243582248688	0.14699244499206543	81	21	NRPS-like.T1PKS - NRPS-like.T1PKS	NRPS-like.T1PKS
BGC0000067.1.region001	BGC0000090.1.region001	0.2816360890865326	0.5160467028617859	0.4193548262119293	0.718363881111145	0.42105263471603394	0.39746493101119995	0.19476445019245148	45	15	NRPS-like.T1PKS - NRPS-like.T1PKS	NRPS-like.T1PKS
BGC0001422.1.region001	BGC0001423.1.region001	0.2631646990776062	0.5429262518882751	0.7857142686843872	0.7368353009223938	0.6666666865348816	0.2578001618385315	0.26584696769714355	30	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001023.1.region001	BGC0001418.1.region001	0.2107827365398407	0.6228638887405396	0.5714285969734192	0.7892172932624817	0.5600000023841858	0.218028262257576	0.20860907435417175	18	15	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
BGC0001230.1.region001	BGC0001766.1.region001	0.0	1.0	1.0	1.0	1.0	0.0	0.0	32	17	NRPS.T1PKS - NRPS.T1PKS	NRPS.T1PKS
